match_id,inning,batsman,batsman_runs
471,1,R Rampaul,13
480,1,M Vijay,13
121,2,AC Gilchrist,13
476,2,JH Kallis,13
124,1,HH Gibbs,13
254,1,R Sharma,13
392,1,R Bhatia,13
390,1,KA Pollard,13
112,1,JR Hopes,13
291,2,AB de Villiers,13
261,1,DPMD Jayawardene,13
491,1,DA Miller,13
490,2,BB McCullum,13
489,2,NV Ojha,13
488,2,PA Patel,13
481,1,AJ Finch,13
499,2,Yuvraj Singh,13
498,2,KP Pietersen,13
108,2,LA Pomersbach,13
492,2,SV Samson,13
112,2,WP Saha,13
193,1,NV Ojha,13
379,2,JEC Franklin,13
378,2,Y Venugopal Rao,13
102,2,AC Gilchrist,13
506,1,MK Pandey,13
263,1,IK Pathan,13
103,1,LR Shukla,13
502,2,WP Saha,13
104,2,MF Maharoof,13
105,2,Sohail Tanvir,13
516,1,GJ Maxwell,13
288,1,LRPL Taylor,13
287,2,AT Rayudu,13
95,1,A Chopra,13
512,1,KD Karthik,13
510,1,VH Zol,13
99,1,Salman Butt,13
506,2,AB de Villiers,13
377,1,AM Rahane,13
375,2,MJ Clarke,13
375,1,JH Kallis,13
373,1,SR Watson,13
372,2,NV Ojha,13
522,2,V Kohli,13
87,2,MS Gony,13
263,2,J Syed Mohammad,13
89,1,SB Styris,13
520,1,STR Binny,13
517,2,PP Chawla,13
93,1,KD Karthik,13
199,2,MD Mishra,13
199,1,R McLaren,13
306,2,RG Sharma,13
306,2,Harbhajan Singh,13
250,2,JR Hopes,13
371,1,RA Jadeja,13
370,2,HH Gibbs,13
370,1,Shakib Al Hasan,13
369,1,SE Marsh,13
368,2,F du Plessis,13
530,2,DJ Bravo,13
529,2,SPD Smith,13
529,1,A Ashish Reddy,13
528,1,AR Patel,13
526,2,DJ Hooda,13
524,2,AT Rayudu,13
523,2,CH Morris,13
364,1,IK Pathan,13
362,2,MJ Clarke,13
206,1,SK Raina,13
207,2,RJ Harris,13
358,1,RV Uthappa,13
209,2,V Kohli,13
538,1,MS Dhoni,13
536,2,MG Johnson,13
535,2,RV Uthappa,13
77,1,Shahid Afridi,13
79,1,SP Fleming,13
532,2,RV Uthappa,13
81,2,Mohammad Hafeez,13
549,1,UBT Chand,13
547,2,YK Pathan,13
68,1,AC Gilchrist,13
70,1,V Kohli,13
543,1,JP Duminy,13
72,1,L Ronchi,13
74,1,ML Hayden,13
249,2,AM Nayar,13
214,1,CL White,13
352,1,JA Morkel,13
59,1,MG Johnson,13
557,2,WP Saha,13
61,1,JDP Oram,13
556,2,PA Patel,13
556,1,SS Tiwary,13
554,1,P Negi,13
64,2,Mohammad Hafeez,13
55,1,P Negi,13
563,1,MS Dhoni,13
562,1,CH Gayle,13
561,1,S Dhawan,13
351,1,RJ Peterson,13
216,2,DR Smith,13
348,1,S Dhawan,13
347,2,MK Tiwary,13
347,1,JA Morkel,13
217,1,WP Saha,13
346,2,JEC Franklin,13
220,1,RJ Harris,13
570,2,Shakib Al Hasan,13
51,1,A Mishra,13
267,2,LRPL Taylor,13
267,1,RG Sharma,13
53,1,KA Pollard,13
566,1,GJ Bailey,13
54,1,WP Saha,13
223,1,AA Jhunjhunwala,13
338,2,GB Hogg,13
338,2,AM Rahane,13
224,2,KD Karthik,13
584,1,DA Warner,13
584,1,A Ashish Reddy,13
583,1,SE Marsh,13
280,1,SS Tiwary,13
49,1,RA Jadeja,13
571,1,SS Tiwary,13
269,2,B Akhil,13
269,1,IK Pathan,13
38,1,AJ Finch,13
608,2,DA Miller,13
607,2,JP Duminy,13
26,2,AJ Finch,13
28,2,HH Pandya,13
311,2,PC Valthaty,13
311,2,DJ Hussey,13
227,1,FY Fazal,13
332,2,MK Pandey,13
229,1,MR Marsh,13
228,2,M Vijay,13
331,1,JP Duminy,13
15,2,MM Sharma,13
271,1,Harpreet Singh,13
19,2,EJG Morgan,13
21,2,SW Billings,13
626,2,AR Patel,13
12,1,P Negi,13
275,2,CL White,13
272,2,CL White,13
623,1,AT Rayudu,13
14,2,MC Henriques,13
14,2,DJ Hooda,13
621,1,SS Tiwary,13
621,1,NLTC Perera,13
327,2,NV Ojha,13
325,1,PP Chawla,13
323,2,LRPL Taylor,13
321,1,SPD Smith,13
533,1,BB McCullum,12
532,2,MK Pandey,12
526,1,UBT Chand,12
531,2,NV Ojha,12
314,2,DB Das,12
2,2,MS Dhoni,12
315,1,MK Pandey,12
286,1,KC Sangakkara,12
55,1,Sachin Baby,12
135,1,K Goel,12
56,2,MJ McClenaghan,12
247,1,DJ Jacobs,12
246,1,J Botha,12
519,1,R Ashwin,12
536,3,SE Marsh,12
536,2,AR Patel,12
536,1,STR Binny,12
535,1,KM Jadhav,12
239,1,AM Nayar,12
221,2,A Mishra,12
455,2,R Dravid,12
140,2,RA Jadeja,12
452,1,MC Henriques,12
239,1,Sunny Singh,12
243,2,SE Marsh,12
242,1,V Kohli,12
244,2,M Manhas,12
605,1,NLTC Perera,12
190,2,JA Morkel,12
31,1,AR Bawne,12
132,1,S Dhawan,12
462,2,NJ Maddinson,12
220,1,HH Gibbs,12
341,1,KC Sangakkara,12
131,2,DR Smith,12
131,2,AA Bilakhia,12
447,2,JP Faulkner,12
446,2,UT Yadav,12
237,2,AUK Pathan,12
513,2,LMP Simmons,12
287,2,Harbhajan Singh,12
596,1,NLTC Perera,12
595,2,RA Jadeja,12
370,2,RG Sharma,12
31,2,SP Jackson,12
218,2,IK Pathan,12
569,1,GJ Bailey,12
449,2,AM Rahane,12
145,1,YK Pathan,12
446,1,DJ Bravo,12
445,2,G Gambhir,12
562,2,MJ McClenaghan,12
561,2,JP Duminy,12
132,2,CH Gayle,12
464,1,STR Binny,12
15,1,PJ Cummins,12
341,2,AC Thomas,12
129,2,KD Karthik,12
148,1,R Vinay Kumar,12
347,2,YK Pathan,12
347,1,DJ Bravo,12
442,1,RA Jadeja,12
253,2,V Sehwag,12
74,2,V Kohli,12
512,1,JDS Neesham,12
96,2,SR Tendulkar,12
511,2,SA Yadav,12
517,2,Shakib Al Hasan,12
186,2,S Sreesanth,12
250,1,GC Smith,12
389,2,R Bhatia,12
506,2,MA Starc,12
322,1,BJ Hodge,12
71,1,SC Ganguly,12
393,1,DH Yagnik,12
394,1,V Sehwag,12
394,1,DPMD Jayawardene,12
59,1,AT Rayudu,12
470,1,KA Pollard,12
335,2,LRPL Taylor,12
50,2,N Rana,12
466,2,DW Steyn,12
337,1,KC Sangakkara,12
271,2,SR Watson,12
48,1,MJ Guptill,12
574,2,SPD Smith,12
574,2,KK Nair,12
255,2,Iqbal Abdulla,12
310,1,CJ Ferguson,12
400,1,DJ Hussey,12
262,2,MK Pandey,12
503,1,S Rana,12
254,1,MD Mishra,12
254,1,JD Ryder,12
179,1,VVS Laxman,12
370,1,R Bhatia,12
437,1,MS Bisla,12
150,1,AM Rahane,12
574,1,V Kohli,12
58,1,G Gambhir,12
558,2,SR Watson,12
153,2,JH Kallis,12
275,2,B Chipli,12
124,2,RV Uthappa,12
176,2,NV Ojha,12
545,1,G Gambhir,12
544,2,M Vijay,12
368,1,MK Tiwary,12
37,1,TM Head,12
36,2,YK Pathan,12
556,1,AD Mathews,12
555,2,P Kumar,12
60,1,DJ Hussey,12
19,1,DJ Hooda,12
62,2,V Sehwag,12
156,2,R Dravid,12
155,1,Y Venugopal Rao,12
352,1,DJ Bravo,12
69,1,DPMD Jayawardene,12
497,1,LMP Simmons,12
325,1,Bipul Sharma,12
202,2,ML Hayden,12
589,2,YK Pathan,12
589,2,MK Pandey,12
401,2,R Rampaul,12
213,2,DL Vettori,12
432,1,PA Reddy,12
575,2,P Negi,12
575,1,V Kohli,12
575,1,D Wiese,12
480,1,KD Karthik,12
577,1,R Vinay Kumar,12
427,2,G Gambhir,12
203,2,S Narwal,12
112,2,DJ Hussey,12
68,2,Kamran Akmal,12
110,2,MS Dhoni,12
627,2,KD Karthik,12
401,2,KL Rahul,12
589,1,KJ Abbott,12
402,1,PA Patel,12
402,2,TL Suman,12
429,2,R Sathish,12
157,1,Yuvraj Singh,12
555,1,J Botha,12
159,2,P Kumar,12
255,1,KM Jadhav,12
612,2,CR Brathwaite,12
21,1,MC Henriques,12
114,2,JA Morkel,12
489,2,DA Warner,12
491,1,GJ Bailey,12
113,2,M Kaif,12
66,2,G Gambhir,12
66,1,WPUJC Vaas,12
277,1,RG Sharma,12
404,2,BMAJ Mendis,12
552,2,WP Saha,12
552,2,GJ Maxwell,12
332,1,DJ Bravo,12
550,1,G Gambhir,12
209,2,RV Uthappa,12
424,1,JH Kallis,12
298,1,RV Uthappa,12
480,2,AM Rahane,12
65,1,IK Pathan,12
551,2,BB McCullum,12
417,2,KB Arun Karthik,12
419,1,DPMD Jayawardene,12
421,2,PP Chawla,12
300,1,JP Duminy,12
487,2,KK Nair,12
487,2,STR Binny,12
585,2,AD Nath,12
171,2,TL Suman,12
171,2,RG Sharma,12
170,1,PR Shah,12
115,1,M Kaif,12
328,2,OA Shah,12
231,1,S Dhawan,12
483,2,MS Dhoni,12
550,1,RN ten Doeschate,12
626,2,KC Cariappa,12
279,2,IK Pathan,12
361,1,J Botha,12
66,1,AS Yadav,12
66,1,A Symonds,12
117,2,M Kaif,12
312,2,DAJ Bracewell,12
116,1,PP Chawla,12
164,1,WA Mota,12
170,1,Harbhajan Singh,12
412,2,CM Gautam,12
41,2,KK Nair,12
86,2,AM Nayar,12
240,2,A Mishra,12
534,1,PA Patel,12
5,1,Mandeep Singh,12
375,2,CJ Ferguson,12
139,2,IK Pathan,12
257,2,M Vijay,12
55,1,KM Jadhav,12
342,2,RG Sharma,12
271,2,J Botha,12
197,1,V Sehwag,12
305,2,AT Rayudu,12
305,2,Harbhajan Singh,11
251,1,SR Watson,11
379,2,AT Rayudu,11
378,2,LRPL Taylor,11
194,2,DJ Bravo,11
192,1,MV Boucher,11
565,1,SK Raina,11
452,2,DJ Bravo,11
271,1,NL McCullum,11
28,2,KV Sharma,11
251,1,AS Raut,11
635,2,MC Henriques,11
285,2,SR Watson,11
454,2,KD Karthik,11
455,1,NLTC Perera,11
78,2,DB Das,11
632,1,KK Nair,11
241,1,AJ Finch,11
523,2,SV Samson,11
603,1,S Dhawan,11
584,2,MK Pandey,11
411,2,M Manhas,11
299,1,JEC Franklin,11
493,1,S Dhawan,11
10,2,KA Pollard,11
164,1,SM Katich,11
486,1,MG Johnson,11
583,1,AR Patel,11
23,1,YK Pathan,11
165,2,AS Raut,11
266,1,JH Kallis,11
245,1,S Dhawan,11
550,1,YK Pathan,11
231,2,JH Kallis,11
327,2,LRPL Taylor,11
229,2,TM Dilshan,11
411,1,V Kohli,11
307,2,A Mithun,11
112,1,DPMD Jayawardene,11
487,2,SR Watson,11
115,2,G Gambhir,11
486,2,R Ashwin,11
300,2,KD Karthik,11
362,2,K Upadhyay,11
207,2,RG Sharma,11
207,2,TL Suman,11
358,1,AD Mathews,11
358,1,M Manhas,11
208,1,DJ Hussey,11
482,1,STR Binny,11
119,2,YK Pathan,11
121,1,A Chopra,11
230,1,R Sathish,11
579,2,Ishan Kishan,11
22,1,WP Saha,11
161,1,AB de Villiers,11
210,1,AA Jhunjhunwala,11
162,1,SR Tendulkar,11
119,2,RA Jadeja,11
119,2,T Henderson,11
553,2,KM Jadhav,11
553,2,MA Agarwal,11
578,1,CH Morris,11
203,2,SW Tait,11
406,2,R Ashwin,11
403,2,MG Johnson,11
269,2,R Vinay Kumar,11
588,1,JC Buttler,11
69,2,L Ronchi,11
627,1,PP Chawla,11
325,2,RN ten Doeschate,11
578,1,P Negi,11
612,1,DA Miller,11
255,1,R Vinay Kumar,11
158,1,V Sehwag,11
122,2,V Kohli,11
555,2,B Kumar,11
428,2,GH Vihari,11
428,1,BMAJ Mendis,11
428,1,DPMD Jayawardene,11
301,1,MS Wade,11
366,2,SD Chitnis,11
366,2,SE Marsh,11
588,2,EJG Morgan,11
326,2,R Vinay Kumar,11
627,2,RA Jadeja,11
9,2,MS Dhoni,11
355,2,KD Karthik,11
426,2,TL Suman,11
293,1,Mandeep Singh,11
330,2,MS Bisla,11
229,1,RG Sharma,11
433,1,V Sehwag,11
353,1,YK Pathan,11
353,2,B Kumar,11
401,4,IK Pathan,11
589,2,SA Yadav,11
589,2,Shakib Al Hasan,11
201,2,SR Tendulkar,11
70,1,JH Kallis,11
546,1,D Wiese,11
494,2,RA Jadeja,11
40,2,AM Rahane,11
303,1,R Bhatia,11
154,1,M Kartik,11
613,2,KA Pollard,11
576,2,RA Jadeja,11
312,1,CA Pujara,11
296,2,V Kohli,11
259,1,Y Nagar,11
472,1,GJ Bailey,11
267,1,AT Rayudu,11
36,2,G Gambhir,11
398,1,R Sathish,11
368,1,YK Pathan,11
368,2,DJ Bravo,11
201,1,MS Bisla,11
176,1,R McLaren,11
105,1,DJ Hussey,11
105,1,WP Saha,11
322,2,G Gambhir,11
262,1,S Badrinath,11
475,1,VR Aaron,11
124,2,KP Pietersen,11
311,1,KK Cooper,11
311,2,JP Faulkner,11
557,1,SN Khan,11
574,2,DJ Hooda,11
439,1,AM Nayar,11
150,1,PR Shah,11
26,2,Basil Thampi,11
608,2,Gurkeerat Singh,11
254,1,M Kartik,11
538,2,SN Khan,11
320,2,M Vijay,11
71,1,AB Agarkar,11
503,2,AJ Finch,11
399,2,R Ashwin,11
400,1,PP Chawla,11
48,1,SE Marsh,11
48,2,C de Grandhomme,11
615,1,TM Head,11
441,1,MC Henriques,11
572,1,MC Henriques,11
439,1,RV Uthappa,11
349,2,NV Ojha,11
616,1,DA Warner,11
49,2,CR Brathwaite,11
471,2,AM Nayar,11
335,2,NV Ojha,11
295,1,CJ Ferguson,11
468,2,AB de Villiers,11
465,2,M Vijay,11
130,1,RS Bopara,11
310,1,WD Parnell,11
223,1,YK Pathan,11
221,2,KD Karthik,11
296,2,S Aravind,11
441,2,RN ten Doeschate,11
182,2,SC Ganguly,11
183,2,AB de Villiers,11
35,1,K Rabada,11
35,1,KK Nair,11
370,2,AT Rayudu,11
508,1,KA Pollard,11
508,1,S Gopal,11
321,1,AD Mathews,11
235,2,YK Pathan,11
180,2,M Manhas,11
631,2,MC Henriques,11
250,2,NV Ojha,11
304,1,AB de Villiers,11
187,2,MK Tiwary,11
629,1,R Dhawan,11
7,2,KH Pandya,11
509,2,KK Nair,11
247,2,BJ Hodge,11
347,2,DB Das,11
12,2,N Rana,11
463,1,YK Pathan,11
51,1,PJ Cummins,11
616,2,UT Khawaja,11
147,2,RR Raje,11
145,2,KC Sangakkara,11
571,1,Yuvraj Singh,11
466,2,Y Venugopal Rao,11
449,2,SR Watson,11
567,2,SA Yadav,11
568,1,EJG Morgan,11
569,1,DA Miller,11
345,1,NV Ojha,11
371,2,SD Chitnis,11
198,1,AA Jhunjhunwala,11
383,2,RG Sharma,11
384,1,GH Vihari,11
189,2,MC Henriques,11
264,1,MR Marsh,11
522,1,SA Yadav,11
596,2,G Gambhir,11
93,2,SK Warne,11
141,2,A Mishra,11
143,1,SR Tendulkar,11
57,1,S Dhawan,11
456,2,KA Pollard,11
564,1,KV Sharma,11
564,2,GJ Maxwell,11
565,1,BB McCullum,11
133,2,SA Asnodkar,11
31,1,CH Morris,11
604,2,RA Jadeja,11
27,1,RV Uthappa,11
381,2,Shakib Al Hasan,11
379,2,SR Tendulkar,11
76,1,MK Tiwary,11
318,1,MS Dhoni,11
317,2,Z Khan,11
516,2,BB McCullum,11
451,2,V Sehwag,11
566,1,M Vohra,11
455,2,JP Faulkner,11
342,2,SL Malinga,11
88,1,LR Shukla,11
90,1,R Dravid,11
16,1,Ishan Kishan,11
620,2,BB McCullum,11
14,2,NV Ojha,11
192,2,R Ashwin,11
286,1,DW Steyn,11
530,2,F du Plessis,11
83,1,M Ntini,11
532,1,Gurkeerat Singh,11
634,2,RV Uthappa,11
636,2,KL Rahul,11
532,1,V Sehwag,11
532,2,G Gambhir,11
636,2,SR Watson,11
1,2,STR Binny,11
79,1,S Badrinath,11
2,1,AT Rayudu,10
378,2,V Sehwag,10
286,1,DT Christian,10
529,1,S Dhawan,10
534,2,CH Gayle,10
526,1,AJ Finch,10
85,2,HH Gibbs,10
379,2,DS Kulkarni,10
380,2,Y Venugopal Rao,10
373,2,A Ashish Reddy,10
30,1,V Kohli,10
92,2,DB Ravi Teja,10
566,2,AB de Villiers,10
566,1,GJ Maxwell,10
219,2,FY Fazal,10
618,2,MA Agarwal,10
451,1,MK Pandey,10
139,1,SP Goswami,10
138,1,AM Rahane,10
453,1,G Gambhir,10
54,1,Swapnil Singh,10
54,1,SE Marsh,10
344,2,MA Agarwal,10
296,2,A Mithun,10
447,2,DH Yagnik,10
618,1,DJ Hooda,10
346,1,A Ashish Reddy,10
218,1,A Mishra,10
135,1,Yuvraj Singh,10
135,1,RR Powar,10
563,2,KK Nair,10
138,1,AM Nayar,10
282,2,M Morkel,10
219,2,YK Pathan,10
455,2,SV Samson,10
457,2,JA Morkel,10
317,2,AB de Villiers,10
264,1,MK Pandey,10
384,1,CL White,10
372,1,TM Dilshan,10
199,2,KAJ Roach,10
373,2,PA Patel,10
600,1,CA Lynn,10
516,2,R Ashwin,10
58,1,SP Narine,10
466,1,GJ Bailey,10
466,1,DA Miller,10
49,2,SV Samson,10
146,1,BJ Hodge,10
145,2,SM Katich,10
17,2,P Negi,10
445,2,R Bhatia,10
341,1,IR Jaggi,10
559,1,SK Raina,10
128,2,AM Nayar,10
148,1,JH Kallis,10
148,1,D du Preez,10
256,2,DH Yagnik,10
223,2,LRPL Taylor,10
338,2,OA Shah,10
222,1,SC Ganguly,10
317,2,HV Patel,10
244,2,R Sharma,10
76,2,W Jaffer,10
303,2,RG Sharma,10
386,2,SK Raina,10
386,2,DJ Bravo,10
250,1,WD Parnell,10
388,4,CH Gayle,10
186,1,VVS Laxman,10
95,2,MF Maharoof,10
95,2,G Gambhir,10
95,1,LR Shukla,10
440,1,CL White,10
573,1,AT Rayudu,10
466,2,KV Sharma,10
130,2,YK Pathan,10
337,2,BB McCullum,10
467,1,M Manhas,10
293,2,Y Nagar,10
514,2,MG Johnson,10
631,1,C Munro,10
319,1,TL Suman,10
538,2,KD Karthik,10
75,1,M Kartik,10
94,1,CL White,10
390,2,IK Pathan,10
597,1,KA Pollard,10
596,2,R Sathish,10
371,1,M Vijay,10
606,2,SA Yadav,10
574,2,SR Watson,10
255,2,R Bhatia,10
439,1,AJ Finch,10
150,1,Harbhajan Singh,10
59,2,MS Dhoni,10
294,1,SW Tait,10
127,1,R Dravid,10
338,2,BJ Hodge,10
337,2,MS Bisla,10
59,1,HH Pandya,10
267,1,Harbhajan Singh,10
616,1,MC Henriques,10
226,2,R Vinay Kumar,10
337,1,CL White,10
336,2,Azhar Mahmood,10
60,1,SC Ganguly,10
152,2,M Vijay,10
255,2,EJG Morgan,10
255,1,RV Gomez,10
151,2,IK Pathan,10
34,3,KA Pollard,10
184,1,MJ Lumb,10
369,1,PP Chawla,10
306,2,AC Blizzard,10
183,1,KA Pollard,10
539,2,KA Pollard,10
510,1,AB de Villiers,10
351,2,B Kumar,10
153,2,R Dravid,10
311,2,AM Nayar,10
475,2,CA Pujara,10
123,2,BJ Hodge,10
473,1,MEK Hussey,10
473,1,Harbhajan Singh,10
335,1,RV Uthappa,10
395,2,R Sharma,10
179,1,TL Suman,10
26,1,WP Saha,10
101,2,CL White,10
321,2,Mandeep Singh,10
73,2,IK Pathan,10
593,1,P Negi,10
398,1,Gurkeerat Singh,10
397,2,DB Ravi Teja,10
502,1,MK Tiwary,10
102,2,DNT Zoysa,10
503,2,DJG Sammy,10
102,1,PR Shah,10
9,2,AM Rahane,10
121,1,M Kartik,10
156,1,WP Saha,10
430,2,MS Dhoni,10
212,1,PP Chawla,10
19,2,MM Sharma,10
19,2,GJ Maxwell,10
155,1,AC Gilchrist,10
431,2,SV Samson,10
434,1,MG Johnson,10
427,1,DH Yagnik,10
158,2,WPUJC Vaas,10
308,1,S Badrinath,10
430,1,AT Rayudu,10
477,1,NV Ojha,10
477,1,DJG Sammy,10
311,2,PP Chawla,10
311,2,P Kumar,10
62,1,YK Pathan,10
292,1,B Chipli,10
121,2,VVS Laxman,10
628,2,CR Brathwaite,10
542,2,SE Marsh,10
542,2,Anureet Singh,10
399,2,MS Dhoni,10
178,1,EJG Morgan,10
25,2,BA Stokes,10
499,2,PA Patel,10
64,1,AS Yadav,10
64,2,WP Saha,10
121,1,CH Gayle,10
229,1,AC Gilchrist,10
499,1,RA Jadeja,10
628,1,Yuvraj Singh,10
628,1,S Dhawan,10
588,1,PA Patel,10
203,1,KM Jadhav,10
175,1,CA Pujara,10
40,1,SP Jackson,10
495,1,V Kohli,10
111,1,B Chipli,10
497,1,KA Pollard,10
107,1,V Kohli,10
249,1,DB Ravi Teja,10
611,1,R Ashwin,10
424,2,BJ Rohrer,10
424,1,EJG Morgan,10
44,2,CJ Anderson,10
44,1,RG Sharma,10
330,1,DJ Hussey,10
329,1,AD Mathews,10
230,1,S Dhawan,10
107,1,SP Goswami,10
546,1,CH Gayle,10
545,2,KM Jadhav,10
174,1,TL Suman,10
405,2,BB Samantray,10
405,1,Mandeep Singh,10
172,2,AA Bilakhia,10
308,1,M Vijay,10
307,2,MA Agarwal,10
68,1,Shahid Afridi,10
324,2,RV Uthappa,10
161,1,TM Dilshan,10
421,2,SE Marsh,10
356,1,KC Sangakkara,10
45,1,AB de Villiers,10
44,2,PJ Cummins,10
422,2,RV Uthappa,10
9,2,RA Tripathi,10
110,1,M Kaif,10
42,2,AB de Villiers,10
361,2,MS Dhoni,10
361,2,DJ Bravo,10
204,1,WP Saha,10
114,1,RP Singh,10
11,1,MM Sharma,10
625,1,SV Samson,10
485,2,JH Kallis,10
485,1,Q de Kock,10
485,1,LR Shukla,10
357,1,Y Nagar,10
111,2,AC Gilchrist,10
493,1,KL Rahul,10
361,1,DH Yagnik,10
115,2,KD Karthik,10
415,1,DA Miller,10
414,1,X Thalaivan Sargunam,10
167,2,MV Boucher,10
417,1,RG Sharma,10
277,2,AA Jhunjhunwala,10
164,2,DB Ravi Teja,10
375,1,G Gambhir,10
602,2,YK Pathan,10
273,1,DJ Jacobs,10
633,1,DS Kulkarni,10
81,1,DPMD Jayawardene,10
523,2,SPD Smith,10
88,1,BJ Hodge,10
137,2,SA Asnodkar,10
635,2,NV Ojha,10
5,1,P Negi,10
273,2,PP Chawla,10
634,1,S Dhawan,10
195,1,VVS Laxman,10
195,1,R Sharma,10
603,2,Parvez Rasool,10
313,2,B Chipli,10
82,2,R Bhatia,9
265,1,DT Christian,9
531,1,Yuvraj Singh,9
28,2,KA Pollard,9
195,1,TL Suman,9
5,1,Vishnu Vinod,9
257,2,S Anirudha,9
6,2,S Dhawan,9
7,1,CR Woakes,9
522,2,HV Patel,9
532,1,NLTC Perera,9
80,2,V Kohli,9
633,2,CH Gayle,9
241,1,IK Pathan,9
192,2,SK Raina,9
82,1,SS Tiwary,9
626,2,HM Amla,9
484,1,AT Rayudu,9
484,2,AB de Villiers,9
117,2,SK Warne,9
43,1,MK Tiwary,9
416,2,STR Binny,9
417,1,MG Johnson,9
165,2,NV Ojha,9
583,1,DA Miller,9
490,1,AP Tare,9
490,1,CM Gautam,9
549,2,STR Binny,9
231,2,V Kohli,9
487,1,AJ Finch,9
487,1,DW Steyn,9
487,1,MC Henriques,9
168,1,YK Pathan,9
168,2,BB McCullum,9
168,2,DJ Hussey,9
300,2,R McLaren,9
42,1,MJ Guptill,9
412,1,Azhar Mahmood,9
327,2,KP Pietersen,9
328,2,DH Yagnik,9
12,1,KM Jadhav,9
118,1,JP Duminy,9
43,2,NV Ojha,9
581,1,YK Pathan,9
581,2,HH Pandya,9
417,2,J Syed Mohammad,9
164,1,S Sohal,9
117,2,Sohail Tanvir,9
12,2,HH Pandya,9
11,1,MP Stoinis,9
170,1,JP Duminy,9
410,1,BJ Hodge,9
204,2,AC Gilchrist,9
205,2,JH Kallis,9
362,1,AB de Villiers,9
362,1,V Kohli,9
494,1,SPD Smith,9
159,1,JA Morkel,9
356,2,V Kohli,9
161,1,V Sehwag,9
161,2,LA Pomersbach,9
421,1,SR Tendulkar,9
421,2,Azhar Mahmood,9
421,2,Mandeep Singh,9
550,2,D Wiese,9
482,2,SA Yadav,9
231,1,SR Tendulkar,9
10,1,DJ Hooda,9
10,1,NV Ojha,9
67,2,MA Khote,9
585,2,KD Karthik,9
586,1,AM Rahane,9
172,1,KD Karthik,9
173,1,JDP Oram,9
406,2,MS Dhoni,9
173,2,JH Kallis,9
406,1,L Balaji,9
40,2,DT Christian,9
40,2,SPD Smith,9
41,1,DR Smith,9
174,1,RJ Harris,9
174,2,R Dravid,9
365,2,A Nehra,9
365,2,AP Majumdar,9
24,2,SV Samson,9
277,1,Harbhajan Singh,9
587,1,KM Jadhav,9
587,2,SV Samson,9
329,2,MA Agarwal,9
330,1,AD Mascarenhas,9
44,2,A Mishra,9
610,2,NV Ojha,9
611,1,MS Dhoni,9
611,1,R Bhatia,9
309,1,B Lee,9
497,2,Shakib Al Hasan,9
547,1,R Ashwin,9
589,1,AR Patel,9
104,1,R Dravid,9
544,1,GH Vihari,9
293,1,AC Gilchrist,9
330,1,PP Chawla,9
553,2,SS Iyer,9
578,1,MA Agarwal,9
254,1,WD Parnell,9
309,1,BB McCullum,9
210,1,SK Trivedi,9
210,2,Anirudh Singh,9
21,1,DJ Hooda,9
255,1,PA Patel,9
119,1,B Akhil,9
332,2,JD Ryder,9
106,1,IK Pathan,9
106,2,RV Uthappa,9
290,2,AC Gilchrist,9
499,1,DR Smith,9
176,2,AD Mascarenhas,9
37,2,KV Sharma,9
201,2,AT Rayudu,9
399,1,MK Pandey,9
542,2,AR Patel,9
62,1,M Kaif,9
555,1,PP Chawla,9
355,1,F du Plessis,9
355,1,RA Jadeja,9
354,2,AM Nayar,9
351,2,JD Ryder,9
155,1,RG Sharma,9
212,1,KC Sangakkara,9
430,2,DJ Bravo,9
47,1,N Rana,9
577,1,HH Pandya,9
121,1,I Sharma,9
8,2,AR Patel,9
504,1,RA Jadeja,9
368,1,LR Shukla,9
398,2,R Dravid,9
98,2,DB Ravi Teja,9
541,1,J Suchith,9
99,2,RV Uthappa,9
101,2,DT Patil,9
541,2,DA Warner,9
541,2,NV Ojha,9
593,1,Q de Kock,9
180,2,G Gambhir,9
370,1,SP Narine,9
26,2,RA Jadeja,9
394,2,DW Steyn,9
264,2,MEK Hussey,9
538,2,MA Starc,9
539,2,Harbhajan Singh,9
225,2,AC Gilchrist,9
472,2,JH Kallis,9
266,2,IK Pathan,9
124,1,Y Venugopal Rao,9
125,1,MK Tiwary,9
226,1,AM Nayar,9
275,2,A Mishra,9
576,2,DJ Bravo,9
95,2,MK Tiwary,9
629,2,GJ Bailey,9
630,1,KA Pollard,9
181,1,Yuvraj Singh,9
183,1,DJ Bravo,9
394,1,J Botha,9
369,1,Azhar Mahmood,9
594,1,DA Miller,9
34,2,JC Buttler,9
151,2,SM Katich,9
614,2,RA Jadeja,9
19,1,MC Henriques,9
215,1,Harbhajan Singh,9
152,1,LA Carseldine,9
297,1,MS Dhoni,9
60,2,AA Noffke,9
226,2,LRPL Taylor,9
616,2,SS Tiwary,9
128,1,DB Ravi Teja,9
151,1,RG Sharma,9
47,2,Yuvraj Singh,9
27,2,KM Jadhav,9
391,1,AC Gilchrist,9
391,1,Mandeep Singh,9
284,1,SD Chitnis,9
512,2,V Sehwag,9
467,1,R Ashwin,9
222,1,AB Agarkar,9
623,2,JP Duminy,9
337,2,DB Das,9
572,1,EJG Morgan,9
349,2,Y Nagar,9
350,1,AB McDonald,9
214,2,MD Mishra,9
615,2,F Behardien,9
388,1,KK Nair,9
186,2,PP Chawla,9
188,1,AP Tare,9
304,1,SS Tiwary,9
223,1,MJ Lumb,9
